Battery_ID,Cycle,Capacity,AvgVoltage,AvgCurrent,AvgTemp,SOH,Re,Rct,RUL
B0002,149,1.4522,3.476,-1.807,34.8758,78.78,0.07293,0.14347,4
B0002,150,1.4566,3.4737,-1.8027,35.065,79.02,0.07378,0.14693,3
B0002,151,1.4462,3.4847,-1.8118,34.5232,78.46,0.07345,0.14797,2
B0002,152,1.4374,3.4704,-1.8066,35.3118,77.98,0.07397,0.1453,1
B0002,153,1.4441,3.474,-1.8148,35.1356,78.35,0.07347,0.14685,0
B0003,1,1.8395,3.5287,-1.815,32.1505,99.45,0.04515,0.06517,179
B0003,2,1.8366,3.5171,-1.801,32.767,99.29,0.04466,0.0689,178
B0003,3,1.845,3.5225,-1.8052,32.6089,99.75,0.04515,0.06722,177
B0003,4,1.849,3.5291,-1.8146,32.4934,99.97,0.04457,0.06612,176
B0003,5,1.8414,3.5319,-1.8114,32.4197,99.55,0.04508,0.06881,175
B0003,6,1.8418,3.5004,-1.814,32.57,99.57,0.04563,0.06506,174
B0003,7,1.8499,3.5245,-1.8168,32.2769,100.01,0.04508,0.06902,173
B0003,8,1.8396,3.5294,-1.8178,32.3628,99.46,0.04467,0.06653,172
B0003,9,1.8486,3.5237,-1.8042,32.4497,99.94,0.04879,0.06888,171
B0003,10,1.8498,3.5338,-1.8179,32.5789,100.01,0.04461,0.06796,170
B0003,11,1.818,3.5284,-1.805,32.6197,98.29,0.04648,0.06607,169
B0003,12,1.847,3.5304,-1.8154,32.5217,99.86,0.04661,0.06488,168
B0003,13,1.8308,3.5077,-1.8129,32.4733,98.98,0.04515,0.06714,167
B0003,14,1.8354,3.5111,-1.8122,32.6242,99.23,0.04501,0.06437,166
B0003,15,1.8194,3.5277,-1.8166,32.8011,98.36,0.04509,0.06363,165
B0003,16,1.826,3.5204,-1.8079,32.3903,98.72,0.04658,0.06868,164
B0003,17,1.8351,3.5166,-1.8098,32.6927,99.21,0.04597,0.06908,163
B0003,18,1.8309,3.5307,-1.8149,32.4715,98.99,0.04634,0.07204,162
B0003,19,1.8161,3.5198,-1.8042,32.7035,98.19,0.04763,0.06897,161
B0003,20,1.8252,3.5121,-1.8122,32.9432,98.68,0.0471,0.06823,160
B0003,21,1.8257,3.5344,-1.8185,32.6486,98.7,0.0484,0.06413,159
B0003,22,1.8268,3.5112,-1.8125,32.474,98.76,0.04904,0.0667,158
B0003,23,1.8393,3.5241,-1.8199,33.201,99.44,0.04874,0.07164,157
B0003,24,1.8194,3.5282,-1.8039,32.873,98.37,0.04951,0.07212,156
B0003,25,1.8262,3.5091,-1.805,33.0683,98.73,0.04955,0.07096,155
B0003,26,1.8142,3.5219,-1.8074,32.824,98.08,0.04974,0.07138,154
B0003,27,1.8182,3.5084,-1.8115,33.0391,98.3,0.0476,0.06876,153
B0003,28,1.825,3.5115,-1.8036,32.907,98.67,0.04863,0.07077,152
B0003,29,1.8069,3.5232,-1.8146,32.8161,97.69,0.04766,0.07237,151
B0003,30,1.819,3.5248,-1.8037,33.0022,98.34,0.04961,0.0678,150
B0003,31,1.8055,3.5104,-1.8148,32.6326,97.61,0.04932,0.07005,149
B0003,32,1.8105,3.5217,-1.8135,33.1388,97.88,0.04971,0.07033,148
B0003,33,1.8009,3.505,-1.8181,33.2588,97.36,0.04971,0.07232,147
B0003,34,1.7959,3.5323,-1.8152,32.5834,97.09,0.04872,0.07271,146
B0003,35,1.8045,3.515,-1.8069,32.8781,97.56,0.04964,0.07199,145
B0003,36,1.791,3.5291,-1.8027,33.0555,96.83,0.05047,0.0747,144
B0003,37,1.7989,3.5144,-1.8081,33.2044,97.26,0.04964,0.07598,143
B0003,38,1.7988,3.5302,-1.8004,33.169,97.25,0.05071,0.07022,142
B0003,39,1.7889,3.519,-1.8125,33.4129,96.71,0.04972,0.07371,141
B0003,40,1.7935,3.524,-1.8145,32.9615,96.96,0.04919,0.076,140
B0003,41,1.7792,3.5172,-1.8166,32.8175,96.19,0.05119,0.07233,139
B0003,42,1.7859,3.5251,-1.8008,32.8412,96.55,0.05212,0.0761,138
B0003,43,1.7901,3.5073,-1.8081,33.0761,96.78,0.05119,0.07243,137
B0003,44,1.7919,3.5258,-1.8068,32.9903,96.88,0.05096,0.07692,136
B0003,45,1.79,3.5291,-1.8107,33.3304,96.77,0.05216,0.07413,135
B0003,46,1.7834,3.5271,-1.8183,33.0422,96.42,0.05094,0.07641,134
B0003,47,1.7916,3.4937,-1.804,32.9919,96.86,0.0511,0.07549,133
B0003,48,1.7857,3.5046,-1.8065,32.9535,96.54,0.05099,0.07564,132
B0003,49,1.7803,3.5129,-1.8087,33.3377,96.25,0.0515,0.0749,131
B0003,50,1.7724,3.5151,-1.8145,33.169,95.82,0.05101,0.07477,130
B0003,51,1.7783,3.4918,-1.8055,33.0107,96.14,0.05315,0.07635,129
B0003,52,1.7618,3.5159,-1.8032,33.4781,95.25,0.05308,0.07698,128
B0003,53,1.7618,3.5011,-1.8032,32.9962,95.25,0.05251,0.07536,127
B0003,54,1.7681,3.5082,-1.8175,33.2485,95.59,0.05378,0.07748,126
B0003,55,1.752,3.4913,-1.8068,33.1253,94.72,0.0551,0.07858,125
B0003,56,1.7715,3.4965,-1.8035,33.0291,95.77,0.05334,0.07745,124
B0003,57,1.7582,3.506,-1.8031,33.3752,95.05,0.05443,0.07861,123
B0003,58,1.7539,3.5169,-1.815,33.2075,94.82,0.0524,0.07865,122
B0003,59,1.7466,3.504,-1.8103,33.5363,94.42,0.0529,0.08131,121
B0003,60,1.7584,3.512,-1.8048,32.842,95.06,0.05297,0.08064,120
B0003,61,1.7551,3.5151,-1.8098,33.2961,94.89,0.05334,0.08394,119
B0003,62,1.7491,3.494,-1.809,33.2861,94.56,0.05492,0.08025,118
B0003,63,1.745,3.5011,-1.8144,33.0807,94.34,0.05416,0.0811,117
B0003,64,1.7359,3.4931,-1.8045,33.2906,93.85,0.05388,0.0852,116
B0003,65,1.7291,3.5018,-1.8153,33.3147,93.48,0.05436,0.08408,115
B0003,66,1.7369,3.5049,-1.8136,33.5278,93.9,0.0549,0.08454,114
B0003,67,1.7314,3.5158,-1.8184,33.2595,93.6,0.05574,0.0865,113
B0003,68,1.7423,3.5134,-1.8188,33.2236,94.2,0.05378,0.08302,112
B0003,69,1.7425,3.5088,-1.805,33.5648,94.21,0.05529,0.07839,111
B0003,70,1.7254,3.4959,-1.8199,33.1963,93.28,0.05554,0.08592,110
B0003,71,1.7167,3.516,-1.8062,33.4,92.81,0.05647,0.08473,109
B0003,72,1.7311,3.5057,-1.8176,33.4505,93.59,0.05521,0.08395,108
B0003,73,1.7231,3.5017,-1.8177,33.5098,93.16,0.05396,0.08591,107
B0003,74,1.7249,3.5238,-1.8036,33.6328,93.26,0.05676,0.08818,106
B0003,75,1.7185,3.492,-1.8179,33.6303,92.91,0.05456,0.08498,105
B0003,76,1.7259,3.5078,-1.8194,33.5475,93.31,0.05628,0.08763,104
B0003,77,1.7155,3.4973,-1.813,33.3367,92.75,0.05681,0.08529,103
B0003,78,1.7128,3.5057,-1.8149,33.7303,92.6,0.05642,0.08517,102
B0003,79,1.715,3.5045,-1.8134,33.363,92.72,0.05679,0.0913,101
B0003,80,1.7097,3.4942,-1.8124,33.7473,92.43,0.05621,0.09156,100
B0003,81,1.6983,3.5173,-1.8193,33.7984,91.82,0.05536,0.08877,99
B0003,82,1.713,3.5045,-1.8057,33.2761,92.61,0.05708,0.09031,98
B0003,83,1.7037,3.5059,-1.809,33.5241,92.11,0.05818,0.09076,97
B0003,84,1.6969,3.5014,-1.8179,33.7457,91.74,0.05817,0.08778,96
B0003,85,1.7038,3.4965,-1.8035,33.3634,92.12,0.05735,0.09177,95
B0003,86,1.704,3.4983,-1.81,33.8486,92.12,0.05779,0.09212,94
B0003,87,1.6876,3.5185,-1.8114,33.8751,91.24,0.05698,0.09569,93
B0003,88,1.6926,3.5173,-1.8114,33.6239,91.51,0.0587,0.09305,92
B0003,89,1.6857,3.5042,-1.8135,33.2762,91.14,0.05854,0.09565,91
B0003,90,1.6745,3.5034,-1.8011,33.6125,90.53,0.05807,0.0963,90
B0003,91,1.6769,3.5077,-1.8155,33.5261,90.66,0.06059,0.0963,89
B0003,92,1.6974,3.4954,-1.8049,33.9903,91.77,0.06037,0.09398,88
B0003,93,1.684,3.4873,-1.8026,33.9901,91.04,0.06033,0.09843,87
B0003,94,1.6804,3.4932,-1.8194,33.8399,90.85,0.05935,0.09577,86
B0003,95,1.6738,3.5043,-1.8058,33.7098,90.49,0.0579,0.09907,85
B0003,96,1.6729,3.4966,-1.8034,33.9394,90.44,0.06058,0.09531,84
B0003,97,1.6739,3.4967,-1.819,33.7588,90.5,0.05986,0.09527,83
B0003,98,1.6805,3.4759,-1.8086,33.9774,90.85,0.05947,0.0989,82
B0003,99,1.6604,3.5019,-1.8189,33.503,89.76,0.05986,0.09666,81
B0003,100,1.6497,3.4845,-1.8023,34.0199,89.19,0.05963,0.0996,80
B0003,101,1.6643,3.5048,-1.8035,33.9321,89.98,0.0592,0.09804,79
B0003,102,1.6527,3.4842,-1.8184,34.2955,89.35,0.06015,0.10235,78
B0003,103,1.6403,3.489,-1.8115,33.9994,88.68,0.06061,0.10148,77
B0003,104,1.6428,3.5006,-1.8044,33.553,88.82,0.0614,0.10242,76
B0003,105,1.6538,3.5047,-1.8065,34.0985,89.41,0.06059,0.10273,75
B0003,106,1.6343,3.4981,-1.8046,33.6972,88.35,0.06246,0.09814,74
B0003,107,1.6382,3.4923,-1.8191,34.1535,88.56,0.06309,0.10349,73
B0003,108,1.6433,3.4967,-1.8197,33.6363,88.84,0.05977,0.10219,72
B0003,109,1.6245,3.4898,-1.819,34.2503,87.83,0.06078,0.10351,71
B0003,110,1.6241,3.4823,-1.808,33.9096,87.81,0.06419,0.10211,70
B0003,111,1.6279,3.4976,-1.802,34.2361,88.01,0.06286,0.10271,69
B0003,112,1.6223,3.4803,-1.8146,33.9997,87.71,0.06375,0.10447,68
B0003,113,1.6178,3.5064,-1.8089,33.8453,87.47,0.06253,0.10533,67
B0003,114,1.6315,3.4985,-1.8176,33.6866,88.21,0.06323,0.10884,66
B0003,115,1.6133,3.5099,-1.8183,34.3981,87.22,0.06429,0.10657,65
B0003,116,1.6102,3.4778,-1.8137,34.006,87.06,0.06171,0.10406,64
B0003,117,1.6366,3.4833,-1.8065,34.0662,88.48,0.06475,0.10805,63
B0003,118,1.6214,3.4963,-1.8061,34.3076,87.66,0.06325,0.10608,62
B0003,119,1.6103,3.4933,-1.8077,34.1842,87.06,0.06559,0.10846,61
B0003,120,1.6125,3.4898,-1.8183,33.9158,87.18,0.06376,0.11411,60
B0003,121,1.6144,3.5055,-1.815,34.0587,87.28,0.06263,0.11007,59
B0003,122,1.5989,3.5045,-1.8127,34.1379,86.44,0.0646,0.11079,58
B0003,123,1.6036,3.4848,-1.8047,34.3096,86.69,0.06504,0.11425,57
B0003,124,1.5908,3.4864,-1.8118,34.4268,86.0,0.06354,0.11406,56
B0003,125,1.5997,3.4858,-1.8099,33.9796,86.49,0.06532,0.11192,55
B0003,126,1.6098,3.5004,-1.8117,34.1073,87.03,0.06438,0.11047,54
B0003,127,1.5774,3.5001,-1.8009,34.1017,85.28,0.06472,0.11324,53
B0003,128,1.5711,3.4921,-1.8175,34.2594,84.94,0.06488,0.10986,52
B0003,129,1.5919,3.4912,-1.8039,34.4038,86.07,0.06777,0.1164,51
B0003,130,1.583,3.4869,-1.8171,34.2898,85.58,0.06499,0.11417,50
B0003,131,1.5914,3.4983,-1.8074,34.4297,86.04,0.06646,0.11813,49
B0003,132,1.5837,3.4705,-1.8119,34.4076,85.62,0.06704,0.11685,48
B0003,133,1.5749,3.4945,-1.8174,34.3919,85.14,0.06609,0.12039,47
B0003,134,1.5825,3.497,-1.8123,34.1266,85.55,0.06802,0.11714,46
B0003,135,1.571,3.4959,-1.8089,34.5111,84.93,0.0671,0.11829,45
B0003,136,1.5585,3.5098,-1.8092,34.5059,84.26,0.06743,0.11499,44
B0003,137,1.5744,3.4808,-1.8095,34.2909,85.12,0.06574,0.11921,43
B0003,138,1.5666,3.4762,-1.816,34.3327,84.7,0.06745,0.11677,42
B0003,139,1.5637,3.4819,-1.8099,34.1835,84.54,0.06446,0.1239,41
B0003,140,1.5558,3.4888,-1.8008,34.1881,84.11,0.06684,0.12241,40
B0003,141,1.5639,3.4968,-1.8185,34.3393,84.55,0.06734,0.12124,39
B0003,142,1.5634,3.4755,-1.8124,34.6175,84.52,0.06805,0.12221,38
B0003,143,1.5383,3.4834,-1.8054,34.4232,83.16,0.06781,0.11696,37
B0003,144,1.5561,3.4917,-1.8105,34.7324,84.13,0.06772,0.124,36
B0003,145,1.5456,3.5021,-1.8034,34.3111,83.56,0.06965,0.12211,35
B0003,146,1.5515,3.4968,-1.8116,34.6156,83.88,0.06695,0.12277,34
B0003,147,1.5339,3.4706,-1.8096,34.9474,82.93,0.06804,0.12542,33
B0003,148,1.5317,3.4723,-1.801,34.7227,82.81,0.06818,0.12317,32
B0003,149,1.5406,3.4869,-1.8085,34.1907,83.29,0.069,0.12992,31
B0003,150,1.5101,3.4923,-1.8195,34.527,81.64,0.06802,0.1236,30
B0003,151,1.5156,3.4884,-1.8078,34.6707,81.94,0.07043,0.12485,29
B0003,152,1.5264,3.4759,-1.8142,34.1288,82.52,0.06912,0.13124,28
B0003,153,1.5209,3.4683,-1.8075,34.647,82.23,0.07056,0.12849,27
B0003,154,1.5136,3.4682,-1.8028,34.7056,81.83,0.06759,0.12878,26
B0003,155,1.5083,3.4902,-1.8164,34.5948,81.55,0.06998,0.1321,25
B0003,156,1.5169,3.4752,-1.8115,34.7412,82.01,0.06971,0.13115,24
B0003,157,1.5189,3.4851,-1.804,35.0567,82.12,0.06995,0.12889,23
B0003,158,1.5073,3.4903,-1.8014,34.8936,81.49,0.07183,0.13516,22
B0003,159,1.4962,3.4712,-1.8028,34.6702,80.89,0.07134,0.13153,21
B0003,160,1.5092,3.4789,-1.8118,34.5499,81.59,0.07195,0.1342,20
B0003,161,1.4972,3.4926,-1.8007,34.7762,80.94,0.07119,0.13404,19
B0003,162,1.4923,3.4793,-1.8099,34.8257,80.68,0.07073,0.13494,18
B0003,163,1.4993,3.4727,-1.8043,34.9443,81.06,0.0709,0.13605,17
B0003,164,1.4795,3.4606,-1.8103,34.4608,79.98,0.07123,0.13214,16
B0003,165,1.4948,3.4704,-1.8062,35.0998,80.81,0.07236,0.13622,15
B0003,166,1.492,3.4793,-1.8176,34.729,80.66,0.07352,0.14088,14
B0003,167,1.4784,3.4903,-1.8174,34.8988,79.93,0.07366,0.13457,13
B0003,168,1.4716,3.4666,-1.8189,35.0821,79.56,0.0738,0.13884,12
B0003,169,1.4756,3.4814,-1.8056,34.8742,79.77,0.07172,0.13759,11
B0003,170,1.4784,3.486,-1.8179,35.1855,79.93,0.07531,0.13979,10
B0003,171,1.4613,3.4832,-1.8023,34.5098,79.0,0.07407,0.13905,9
B0003,172,1.4657,3.4737,-1.8012,34.7148,79.24,0.07357,0.13757,8
B0003,173,1.4533,3.4662,-1.8096,34.7413,78.57,0.07399,0.14107,7
B0003,174,1.4603,3.4913,-1.815,34.7598,78.95,0.0748,0.13938,6
B0003,175,1.4449,3.4875,-1.807,34.8331,78.11,0.0723,0.13874,5
B0003,176,1.4668,3.479,-1.8081,35.3209,79.3,0.07383,0.14314,4
B0003,177,1.4525,3.4599,-1.82,35.1662,78.53,0.07385,0.14332,3
B0003,178,1.4451,3.487,-1.8114,34.5258,78.13,0.07517,0.1446,2
B0003,179,1.4444,3.4813,-1.804,34.8454,78.09,0.0761,0.14202,1
B0003,180,1.4287,3.4861,-1.8198,35.1946,77.24,0.07425,0.14792,0
B0004,1,1.8796,3.5372,-1.8131,32.1479,100.01,0.04524,0.06678,156
B0004,2,1.8896,3.5397,-1.82,32.3225,100.54,0.04462,0.06573,155
B0004,3,1.8838,3.5265,-1.8019,32.4977,100.23,0.0435,0.0678,154
B0004,4,1.8825,3.5134,-1.8167,32.7496,100.16,0.04509,0.06484,153
B0004,5,1.8826,3.51,-1.8029,32.2941,100.17,0.04573,0.06968,152
B0004,6,1.863,3.5126,-1.8125,32.3944,99.12,0.04577,0.06592,151
B0004,7,1.8723,3.5246,-1.8052,32.6851,99.62,0.04496,0.06837,150
B0004,8,1.8709,3.5165,-1.8192,32.4383,99.55,0.04481,0.06706,149
B0004,9,1.8717,3.5379,-1.8178,32.862,99.59,0.04576,0.0653,148
B0004,10,1.8595,3.5055,-1.8171,33.0253,98.93,0.04575,0.07024,147
B0004,11,1.8642,3.5092,-1.817,32.8502,99.19,0.04628,0.06698,146
B0004,12,1.8696,3.5119,-1.814,32.9228,99.48,0.04782,0.06768,145
B0004,13,1.8585,3.5193,-1.8164,32.4437,98.88,0.04789,0.06752,144
B0004,14,1.8656,3.5132,-1.8078,32.4804,99.26,0.04777,0.06644,143
B0004,15,1.8629,3.5029,-1.8138,32.9754,99.12,0.04668,0.06731,142
B0004,16,1.8548,3.5224,-1.8093,32.4479,98.69,0.04649,0.07113,141
B0004,17,1.8692,3.5365,-1.8024,32.6371,99.45,0.04673,0.07175,140
B0004,18,1.8581,3.528,-1.8115,32.6713,98.86,0.04597,0.07111,139
B0004,19,1.8505,3.5391,-1.8038,32.7334,98.46,0.04561,0.06955,138
B0004,20,1.844,3.5294,-1.8075,32.9924,98.11,0.04776,0.07253,137
B0004,21,1.848,3.5129,-1.805,32.9287,98.33,0.04759,0.07015,136
B0004,22,1.8575,3.5175,-1.8142,32.8358,98.83,0.04881,0.07129,135
B0004,23,1.8478,3.5175,-1.8059,32.7988,98.31,0.04841,0.07207,134
B0004,24,1.8529,3.5219,-1.809,32.7276,98.59,0.04852,0.07277,133
B0004,25,1.8317,3.5223,-1.807,32.7121,97.46,0.04973,0.07309,132
B0004,26,1.8336,3.5237,-1.8029,32.8584,97.56,0.04847,0.06858,131
B0004,27,1.836,3.5082,-1.8073,32.9184,97.69,0.04892,0.06963,130
B0004,28,1.8325,3.5188,-1.8009,33.0692,97.5,0.0475,0.07332,129
B0004,29,1.8294,3.5225,-1.808,32.8737,97.33,0.04894,0.07355,128
B0004,30,1.8221,3.5191,-1.8162,33.201,96.95,0.04824,0.07331,127
B0004,31,1.8187,3.5034,-1.8039,32.8013,96.76,0.05306,0.07124,126
B0004,32,1.8298,3.518,-1.8088,32.6985,97.36,0.04926,0.07231,125
B0004,33,1.8265,3.5275,-1.8052,32.9768,97.18,0.04819,0.07353,124
B0004,34,1.8066,3.5043,-1.8185,32.7437,96.12,0.05083,0.07432,123
B0004,35,1.8177,3.5228,-1.8176,32.6993,96.71,0.05066,0.07207,122
B0004,36,1.8114,3.4921,-1.811,32.9223,96.38,0.0506,0.0742,121
B0004,37,1.8121,3.5106,-1.8007,33.3263,96.42,0.05032,0.07497,120
B0004,38,1.8137,3.522,-1.8109,33.0012,96.5,0.0522,0.07385,119
B0004,39,1.8063,3.5039,-1.8078,33.1338,96.11,0.05188,0.07592,118
B0004,40,1.8171,3.5187,-1.818,32.8242,96.68,0.05032,0.07713,117
B0004,41,1.806,3.5183,-1.8175,33.261,96.09,0.05099,0.07749,116
B0004,42,1.8105,3.528,-1.8075,32.8367,96.33,0.05334,0.07818,115
B0004,43,1.8091,3.5123,-1.8049,33.1,96.26,0.05229,0.07851,114
B0004,44,1.7978,3.509,-1.817,33.4411,95.66,0.05096,0.07813,113
B0004,45,1.802,3.5068,-1.8193,33.1776,95.88,0.05311,0.07733,112
B0004,46,1.7967,3.5187,-1.8122,33.309,95.6,0.05273,0.07929,111
B0004,47,1.7843,3.5103,-1.8014,33.1371,94.93,0.05273,0.07999,110
B0004,48,1.7877,3.5003,-1.8139,33.6781,95.12,0.05385,0.07965,109
B0004,49,1.7835,3.5239,-1.8164,33.5192,94.89,0.05316,0.08088,108
B0004,50,1.7928,3.5196,-1.8111,33.4064,95.39,0.05232,0.07965,107
B0004,51,1.7995,3.5066,-1.8023,33.0288,95.74,0.05314,0.07918,106
B0004,52,1.7702,3.5026,-1.8099,33.1288,94.18,0.05479,0.08509,105
B0004,53,1.7708,3.523,-1.8018,33.1924,94.22,0.05387,0.08136,104
B0004,54,1.7678,3.5128,-1.8123,33.5779,94.06,0.05454,0.08232,103
B0004,55,1.7735,3.4838,-1.8024,33.3197,94.36,0.0543,0.08529,102
B0004,56,1.7712,3.507,-1.8028,33.2346,94.24,0.05581,0.07976,101
B0004,57,1.7722,3.5032,-1.8133,33.6126,94.29,0.05573,0.08252,100
B0004,58,1.7778,3.5179,-1.8003,33.1714,94.59,0.05487,0.08421,99
B0004,59,1.7691,3.4921,-1.8079,33.2757,94.12,0.05428,0.08371,98
B0004,60,1.7639,3.516,-1.8023,33.7916,93.85,0.05625,0.08193,97
B0004,61,1.7718,3.4909,-1.8144,33.465,94.27,0.0525,0.08696,96
B0004,62,1.7635,3.4999,-1.8148,33.3418,93.83,0.05585,0.08589,95
B0004,63,1.7589,3.5158,-1.8148,33.466,93.59,0.05669,0.08307,94
B0004,64,1.7441,3.5134,-1.8166,33.7955,92.79,0.05699,0.09125,93
B0004,65,1.7408,3.5066,-1.8002,33.7856,92.62,0.0549,0.0888,92
B0004,66,1.7373,3.4939,-1.8114,33.8561,92.44,0.05586,0.08746,91
B0004,67,1.7449,3.5093,-1.8099,33.3421,92.84,0.05482,0.09054,90
B0004,68,1.7635,3.5168,-1.8172,33.6386,93.83,0.05745,0.0894,89
B0004,69,1.7312,3.4797,-1.8027,33.3459,92.11,0.05622,0.09261,88
B0004,70,1.7419,3.5007,-1.8062,33.4566,92.68,0.056,0.0865,87
B0004,71,1.7375,3.4973,-1.8138,33.8481,92.45,0.05608,0.08863,86
B0004,72,1.7408,3.4947,-1.8064,33.6895,92.62,0.05551,0.09188,85
B0004,73,1.7266,3.5007,-1.8032,33.4404,91.87,0.05738,0.0922,84
B0004,74,1.7265,3.5135,-1.8185,33.61,91.86,0.05924,0.09146,83
B0004,75,1.7341,3.4912,-1.8118,33.7403,92.27,0.05717,0.09313,82
B0004,76,1.7243,3.5143,-1.804,33.5272,91.74,0.05718,0.094,81
B0004,77,1.7206,3.5095,-1.8128,33.8409,91.55,0.05866,0.09045,80
B0004,78,1.7173,3.5015,-1.8047,33.5569,91.37,0.05865,0.09104,79
B0004,79,1.7048,3.5112,-1.8017,33.7042,90.71,0.06071,0.09422,78
B0004,80,1.7056,3.4859,-1.8084,34.1943,90.75,0.06077,0.09517,77
B0004,81,1.6982,3.4815,-1.8164,33.7762,90.36,0.05876,0.09617,76
B0004,82,1.7118,3.5113,-1.8026,33.9454,91.08,0.05876,0.09447,75
B0004,83,1.7027,3.4923,-1.8085,33.9465,90.59,0.0604,0.09859,74
B0004,84,1.6845,3.4842,-1.8113,33.5965,89.63,0.05751,0.09798,73
B0004,85,1.6935,3.4884,-1.8107,33.7156,90.11,0.0612,0.09964,72
B0004,86,1.685,3.4906,-1.8178,33.531,89.65,0.06076,0.09977,71
B0004,87,1.6919,3.5163,-1.8058,33.6827,90.02,0.05991,0.09662,70
B0004,88,1.6927,3.5182,-1.8147,33.8697,90.06,0.06175,0.09726,69
B0004,89,1.676,3.503,-1.8004,34.0702,89.17,0.06149,0.10278,68
B0004,90,1.6842,3.5002,-1.8108,33.5535,89.61,0.06113,0.10338,67
B0004,91,1.696,3.4868,-1.8005,33.8627,90.24,0.0616,0.10301,66
B0004,92,1.6908,3.5086,-1.8146,33.8828,89.96,0.06126,0.10463,65
B0004,93,1.6777,3.506,-1.8108,33.8173,89.26,0.0619,0.10201,64
B0004,94,1.6609,3.4978,-1.8025,33.7006,88.37,0.06253,0.10263,63
B0004,95,1.6638,3.4803,-1.8132,34.1522,88.52,0.06275,0.10552,62
B0004,96,1.661,3.4869,-1.8163,33.8716,88.37,0.06208,0.10221,61
B0004,97,1.6573,3.4945,-1.8145,33.5836,88.18,0.06387,0.10594,60
B0004,98,1.6509,3.5018,-1.8159,34.051,87.84,0.06421,0.10908,59
B0004,99,1.6504,3.4934,-1.8044,34.3168,87.81,0.06312,0.10735,58
B0004,100,1.6457,3.4809,-1.8008,33.6871,87.56,0.06366,0.10898,57
B0004,101,1.6454,3.4893,-1.8158,33.8879,87.54,0.06257,0.10891,56
B0004,102,1.6445,3.4857,-1.8063,34.0943,87.5,0.06524,0.10594,55
B0004,103,1.6334,3.5017,-1.8129,34.069,86.91,0.06165,0.10665,54
B0004,104,1.6361,3.4786,-1.8069,34.4606,87.05,0.06383,0.11065,53
B0004,105,1.6359,3.4794,-1.8171,33.9018,87.04,0.06304,0.1124,52
B0004,106,1.6221,3.482,-1.8167,34.3882,86.31,0.06407,0.10863,51
B0004,107,1.6212,3.5015,-1.8147,34.0688,86.26,0.06513,0.1157,50
B0004,108,1.6189,3.5067,-1.8167,34.4041,86.13,0.06472,0.11462,49
B0004,109,1.6279,3.5103,-1.8114,34.0568,86.62,0.06525,0.11222,48
B0004,110,1.612,3.4966,-1.8149,34.0282,85.77,0.06447,0.11373,47
B0004,111,1.6187,3.4897,-1.8171,34.314,86.12,0.06684,0.11579,46
B0004,112,1.6086,3.4696,-1.8197,34.6038,85.59,0.06443,0.11801,45
B0004,113,1.615,3.5031,-1.8041,34.1622,85.93,0.06671,0.11295,44
B0004,114,1.6114,3.4958,-1.8124,33.9462,85.74,0.06521,0.11549,43
B0004,115,1.5908,3.4792,-1.8101,34.5464,84.64,0.0657,0.11838,42
B0004,116,1.588,3.4867,-1.8073,34.1399,84.49,0.06601,0.11584,41
B0004,117,1.6145,3.5042,-1.8081,34.5594,85.9,0.06667,0.11835,40
B0004,118,1.582,3.486,-1.8181,34.0505,84.17,0.0654,0.11637,39
B0004,119,1.5882,3.4755,-1.8008,34.6042,84.5,0.06777,0.11769,38
B0004,120,1.5907,3.4742,-1.8196,34.5736,84.63,0.06833,0.11891,37
B0004,121,1.6068,3.5014,-1.8153,34.5698,85.49,0.06748,0.1205,36
B0004,122,1.5925,3.4895,-1.8117,34.3327,84.73,0.06812,0.12267,35
B0004,123,1.5728,3.4697,-1.8001,34.5747,83.68,0.06723,0.11624,34
B0004,124,1.5551,3.4862,-1.8102,34.1249,82.74,0.06752,0.12625,33
B0004,125,1.5744,3.5099,-1.8091,34.3205,83.77,0.06807,0.12469,32
B0004,126,1.5755,3.5038,-1.8156,34.3738,83.83,0.06828,0.1223,31
B0004,127,1.5674,3.479,-1.8083,34.3807,83.4,0.0681,0.12814,30
B0004,128,1.5725,3.4932,-1.8077,34.7476,83.66,0.06968,0.12737,29
B0004,129,1.5641,3.4861,-1.8144,34.4236,83.22,0.07062,0.1248,28
B0004,130,1.5661,3.4748,-1.8042,34.6497,83.32,0.06811,0.12631,27
B0004,131,1.5568,3.4894,-1.8011,34.6515,82.83,0.06857,0.12471,26
B0004,132,1.5507,3.4768,-1.8039,34.8176,82.51,0.07133,0.12928,25
B0004,133,1.547,3.4872,-1.8014,34.6876,82.31,0.07237,0.13138,24
B0004,134,1.5587,3.4879,-1.8099,34.6716,82.93,0.0723,0.12814,23
B0004,135,1.5405,3.4878,-1.8008,34.6942,81.96,0.06935,0.13138,22
B0004,136,1.5354,3.4881,-1.8004,34.825,81.69,0.06996,0.13268,21
B0004,137,1.5357,3.482,-1.8029,34.8105,81.71,0.07095,0.12969,20
B0004,138,1.5258,3.4658,-1.8075,34.5426,81.18,0.07065,0.13336,19
B0004,139,1.5215,3.4885,-1.8175,34.7704,80.95,0.06996,0.13464,18
B0004,140,1.5199,3.482,-1.8037,35.0538,80.87,0.0706,0.13322,17
B0004,141,1.5201,3.4742,-1.8102,34.8699,80.88,0.06933,0.13632,16
B0004,142,1.5195,3.4715,-1.8152,34.727,80.85,0.07303,0.13528,15
